timestamp,raw_x,raw_y,smoothed_x,smoothed_y,current_phase
0.000,0.54200,0.65143,0.54200,0.65143,STARTED
0.095,0.55600,0.50000,0.54690,0.59843,STARTED
0.191,0.57000,0.37143,0.55499,0.51898,FAILED
