timestamp,hand_detected,cursor_held,finger_mode,index_extended,middle_extended,raw_x,raw_y,virtual_x,virtual_y,inside_window,inside_interaction,state,target_block
9530.247,False,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9531.348,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9531.501,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9531.696,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9531.888,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.094,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.288,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.474,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.592,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.783,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9532.895,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9533.088,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9533.296,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9533.487,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9533.696,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9533.887,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9534.095,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9534.288,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9534.494,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9534.688,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9534.897,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9535.088,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9535.296,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9535.487,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9535.695,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9535.888,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9536.096,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9536.287,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9536.496,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9536.686,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9536.895,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
9537.088,True,False,ONE_FINGER,False,False,,,,,False,False,TRACKING,
